anno	CAS-DAC-18	CAS-DAC-7	CAS-DAC-37	CAS-DAC-30	CAS-DAC-20	CAS-DAC-1	CAS-IPMN-1	CAS-DAC-6	CAS-DAC-36	CAS-DAC-2	CAS-DAC-15	CAS-DAC-19	CAS-DAC-28	CAS-DAC-33	CAS-DAC-12	CAS-DAC-14	CAS-DAC-25	CAS-DAC-8	CAS-DAC-31	CAS-DAC-27	CAS-DAC-11	CAS-DAC-9	CAS-DAC-5	CAS-DAC-4	CAS-DAC-38	CAS-DAC-29	CAS-DAC-34	CAS-DAC-23	CAS-DAC-32	CAS-DAC-42	CAS-DAC-41	CAS-DAC-39	CAS-DAC-35	CAS-DAC-3	CAS-DAC-26	CAS-DAC-24	CAS-DAC-22	CAS-DAC-21	CAS-DAC-13	CAS-DAC-16
Class3	0.116161	0.0499428	0.0465762	0.0186718	0.0971827	0.0190915	0.00795278	0.237695	0.157165	0.345197	0.240625	0.17747	0.137066	0.265939	0.214711	0.279108	0.15167	0.482289	0.457387	0.749629	0.419958	4.33122	1.40372	0.664571	0.114858	0.822076	0.726785	0.0600816	0.0286061	0.25316	0.208197	0.181918	0.228303	0.0833768	0.243884	0.163603	0.524771	0.163178	0.179519	0.051401
Class3	42.6614	25.0686	32.0751	26.4046	19.6179	66.228	39.2573	26.148	44.5914	22.7623	25.7638	25.7121	33.3262	13.1181	44.3059	29.0893	35.9211	25.779	73.546	80.7723	46.4556	74.8318	70.3063	40.2078	56.9949	25.5335	66.3835	20.1885	22.9217	36.9186	18.2586	54.2819	32.3143	56.5065	32.0065	59.9232	15.309	63.777	53.5386	67.8978
Class3	3.9448	17.6806	27.6175	12.3698	0.505592	1.06358	24.5152	9.32602	0.448543	1.76707	8.77489	9.47309	1.50787	0.784392	18.0217	12.6128	6.60384	0.77247	55.5691	59.8533	25.6388	77.1417	48.6067	29.8629	87.0664	4.06684	73.0558	0.281621	0.555174	27.8473	3.30229	8.9097	45.2253	28.1793	16.6668	27.3198	4.69606	39.4262	25.0783	123.377
Class3	58.1712	111.387	50.3583	62.3006	27.1246	46.2029	37.3692	30.6502	20.7819	38.1461	34.1694	35.3458	26.0014	47.6663	55.1744	27.7156	37.3563	39.8718	40.6967	28.3263	57.7908	82.921	99.1695	73.1507	45.7802	58.4022	92.1231	19.3585	17.3729	14.0717	28.4823	21.8232	33.8922	34.5726	26.6682	27.4792	17.8063	28.43	33.4895	26.2993
Class3	34.3545	14.2956	5.85019	0.678971	1.21779	35.6061	11.4662	1.03225	7.037	2.61869	0.695614	2.34408	23.6905	0.857981	5.86206	3.04748	6.96727	7.26411	23.5211	17.3896	11.3151	27.7524	15.7429	14.2847	3.95945	16.3092	26.6119	2.11765	28.1516	17.818	12.4158	7.07585	33.0734	6.1783	11.199	5.04637	2.40924	3.76486	3.82059	20.2686
Class3	0.498096	2.30241	0.596881	2.38338	0.311315	0	0	0	0	1.35437	0	0	0.0453101	0.144598	0.424208	0.538992	0.219838	3.86021	4.69545	22.449	1.33905	13.5741	0.91696	1.73864	0.0456041	0.399595	26.9708	0	0	0.245191	0.119197	0.139164	0.0639627	1.52373	0.295613	1.06271	0.701103	0.804651	0.0574968	0.299885
Class3	0.0810012	0.362284	0.0992759	0.0175511	0.0503089	0.27029	0.0935871	0.14502	0.0889321	0.0876621	0.0280495	0.0144224	0.280278	0.155164	0.150273	0.0784991	0.0376698	0.0564034	0.146376	0.104337	2.69522	4.7557	8.37294	0.793104	0.191222	0.258084	0.0816747	0.00598309	0.194568	0.029554	0.0892821	0.0320587	0.0716571	0.21994	0.139964	0.13146	0.0823182	0.085044	0.17728	0.00598246
Class3	2.36152	2.86744	2.10027	1.16469	1.26187	2.04154	0.32609	2.11521	0.990505	1.03773	2.39223	2.26854	0.752758	1.34535	0.894143	0.212312	0.293042	2.11417	0.622321	0.78671	1.33061	4.17752	2.59459	3.10134	0.244143	2.68959	2.60909	0.275189	1.01973	0.141602	1.20562	0.350305	0.493851	0.183906	1.00681	0.8702	0.0561698	0.150933	0.0437065	0.270106
Class3	9.51951	4.76117	11.5573	4.22233	2.87319	5.5413	3.68127	0.881051	1.7873	3.7573	2.27493	1.47952	3.81801	2.92323	3.12379	4.65654	1.86375	3.23315	3.20734	2.58065	4.36721	12.2216	8.447	5.01715	3.17461	9.10239	5.48922	4.82502	4.99849	2.12055	3.54917	1.21549	3.52179	2.40232	3.79623	2.79408	0.703622	3.10671	2.33192	5.37755
Class3	1.67657	0.295953	2.03613	3.53891	1.84288	1.43299	1.82366	1.50055	2.62447	0.525077	1.84543	1.74391	1.8249	1.64209	2.15382	1.16426	0.785167	0.479623	1.43672	2.40487	2.69269	4.05894	3.55945	3.36615	4.8831	1.60334	0.975757	1.21926	1.21972	0.968831	1.78405	2.33012	2.46236	3.12303	2.33993	3.11835	0.602041	2.23582	1.99531	2.95994
Class3	0.0750497	0.763084	0.0830782	0.312412	0.245797	0	0.845055	0.76352	0.563352	1.78733	2.24054	0.541424	0.570428	0.846234	0.736205	4.93886	0.0617847	2.55503	0.401261	1.58467	4.33985	8.40777	5.5281	1.96292	10.6391	0.456538	1.49823	0.129753	0.758624	0	0.0894375	5.45279	1.407	0.473059	0.672018	1.14111	0.856947	0.505837	0.0251109	0.573134
Class3	7.22695	9.07883	6.34257	5.3602	6.0082	2.26625	13.6681	5.18402	1.77635	2.23215	3.46613	3.26695	1.05246	0.0652589	12.7621	11.9925	12.4236	2.1136	20.409	14.7645	11.916	18.4293	14.8699	15.4881	10.081	1.12017	16.656	7.58814	1.10398	13.0157	0.995939	0.363248	18.9523	15.1321	9.249	2.45082	26.2244	14.7457	18.7898	2.13681
Class3	195.427	378.313	227.004	195.341	194.584	256.652	219.273	246.465	191.008	468.993	242.477	271.514	230.488	345.465	424.869	231.667	261.749	444.511	403.267	362.153	403.506	417.425	586.404	320.841	328.218	286.605	653.992	107.781	262.147	179.99	155.926	247.405	177.788	298.674	254.918	241.201	213.221	353.26	350.03	189.056
Class3	2.73258	3.07592	1.55033	1.93155	0.614883	2.99345	2.6767	1.04186	2.68182	1.36081	1.11669	1.41583	1.59044	1.90114	2.7863	1.96754	2.59438	3.04452	2.11054	4.2797	2.86166	7.36898	3.33283	4.624	9.94037	2.57799	2.39102	0.358062	3.32543	1.45954	3.23705	8.15441	3.00069	6.81171	2.2164	6.48364	0.758982	2.93257	2.33498	1.18278
Class3	5.70788	10.8319	8.28952	23.8787	5.70062	16.9372	7.2188	7.71441	3.79861	7.18242	11.6879	9.63789	12.9622	5.76303	11.7649	9.81165	5.00562	17.0727	12.464	14.5571	14.8271	20.1234	14.4698	20.2338	11.3292	17.4289	19.2326	2.37833	15.6347	2.2526	10.3585	4.59067	15.1374	11.0934	12.6	7.13809	4.18605	14.6416	12.8856	8.33552
Class3	3.65521	6.15193	3.56991	4.86345	3.52708	4.82304	4.64639	4.43278	4.66396	5.93109	4.64427	5.86686	4.07945	6.29511	7.3651	3.5279	3.87265	4.91052	8.19535	7.63525	7.13992	8.24379	8.21616	7.02822	10.5123	3.43636	11.83	2.95058	5.93478	3.37191	4.05298	6.55741	5.85041	5.81339	4.6075	6.50498	6.11027	7.25023	6.11114	5.59854
Class3	2.00174	2.79733	1.37373	2.5887	0.749694	1.63783	2.47453	0.675341	1.91437	1.25888	0.910247	0.711484	1.91629	1.45365	2.52334	1.22204	1.84073	1.4193	3.01405	2.48478	2.42125	2.02997	3.47996	2.05597	2.82126	1.64831	3.90701	0.302141	3.28471	1.47002	1.5864	1.09338	2.52782	2.68366	2.17665	1.73585	0.878705	2.41121	1.59765	1.62781
Class3	2.18055	2.39376	1.77179	2.23279	1.74909	2.15351	2.23118	3.17101	3.8634	2.54045	3.13926	3.09931	3.61228	3.01628	2.36374	1.97192	3.05896	1.73619	10.2952	9.14866	2.80057	4.52732	3.27856	2.91415	2.51724	3.34767	17.4004	1.7527	3.34912	2.59995	3.94026	4.52229	3.94263	3.76416	4.45191	3.03073	2.55048	1.92771	3.97351	1.76519
Class3	11.8656	10.6913	15.1382	33.6406	8.63054	15.4562	30.35	20.8654	15.7335	8.72363	19.6859	21.5952	0.158733	5.20392	15.0376	16.3098	4.49328	9.59314	16.0539	16.9547	13.2258	15.4893	15.3846	17.9686	28.3025	16.4251	31.3804	4.30703	11.2792	6.05542	16.4872	18.4782	17.0411	16.5832	11.1183	9.45817	0.0883914	7.94193	4.48387	5.61483
Class3	127.632	116.393	166.914	184.85	79.5916	256.09	155.17	61.8731	201.378	140.884	50.9671	58.9287	132.774	88.1536	265.699	104.208	163.231	152.942	211.621	249.86	274.964	370.136	443.442	195.063	177.916	158.841	232.046	58.6715	138.085	109.87	139.187	170.362	141.004	373.372	211.655	157.311	79.4708	232.816	272.722	196.988
Class3	2.22281	0.0468946	0.611074	3.53609	0.122638	0	0.0869509	1.08906	2.66934	0.662634	1.0836	0.313182	1.46456	2.03408	3.41236	0.234128	2.38148	0.126725	2.78865	3.53178	3.36921	4.87939	5.23196	2.30958	3.8335	0.495224	1.1265	0.0268514	0.174288	1.58922	1.33972	3.17691	3.49164	9.35128	0.919909	3.93371	0.817264	4.4448	0.899484	3.06316
Class3	0.722421	1.52588	0.577339	2.95425	1.97198	0.51549	1.13001	0.412357	0.212095	0.357075	0.869365	1.24024	0.908211	0.746272	1.20942	0.841446	0.405914	0.202367	2.81287	1.34883	0.889598	2.45573	2.90227	1.83431	2.45457	0.723154	2.13801	2.13634	2.47657	0.453154	1.28754	0.587032	2.62934	1.36794	0.701273	1.171	0.966535	2.47144	0.3029	2.02274
Class3	4.26367	4.37447	3.21553	3.76688	1.32758	3.63868	1.52999	0.200247	1.41921	1.36881	0.353323	0.515865	1.33283	0.964888	1.83876	11.8144	0.943408	1.96993	8.10948	11.1806	2.77789	8.8947	4.13798	7.09399	2.99081	1.03142	9.78801	4.7567	6.6289	2.66452	2.33062	2.80158	3.502	4.32536	3.52868	10.7847	6.27799	5.46856	0.813981	3.76314
Class3	3.60331	3.89158	4.95394	0.973607	0.267712	0.473257	1.64953	3.40329	0.0046712	1.85027	5.34196	4.94164	2.53501	0.418294	2.56972	1.91854	0.645924	1.31911	1.08066	2.79731	3.07907	5.8224	4.8339	1.7669	3.76006	3.53921	1.94255	0.127306	4.66773	1.71289	2.02475	0.992025	1.40558	1.44585	1.87021	3.76589	3.67049	0.863142	0.0779879	1.68919
Class3	0.808231	0.0581721	0.207506	1.39216	0.1712	0.0788659	0.153726	0.575978	0.855395	0.509661	0.500423	0.652989	0.284446	1.16293	0.516088	0.305768	0.414384	0.333454	1.90664	1.52487	0.863252	1.19252	2.35088	0.595458	4.12918	0.212882	1.11598	0.124011	0.283689	0.934058	0.0852799	0.832556	4.73276	0.916015	0.725933	0.512434	0.780323	3.45814	0.22496	0.119909
Class3	0.798011	1.88925	1.44309	2.26886	1.58267	3.19195	2.0862	1.02019	1.36978	1.04169	0.821246	0.913255	3.47925	1.31986	2.04553	0.514666	1.35701	0.728966	1.71766	1.45432	2.58503	2.27525	3.65735	3.16975	4.05936	2.53405	2.01584	1.39177	2.02505	2.11415	2.02394	1.40223	1.4741	1.74184	2.16907	1.823	0.740073	1.09395	0.97517	0.838815
Class3	30.7346	34.1158	41.3455	15.4583	36.7776	29.4893	38.1261	15.1071	13.5527	30.3258	24.0717	21.6212	21.2691	31.9292	24.567	33.4386	17.4641	28.7509	36.0084	45.9314	30.9688	47.0195	51.6464	49.3387	51.127	41.7167	87.0652	22.5189	14.889	27.0803	27.3808	13.2438	20.9738	12.041	29.613	15.4845	35.9235	25.6478	16.5568	21.7072
Class3	3.46548	3.85624	7.20642	1.51377	1.40217	6.22192	1.87181	3.82873	3.54209	7.81475	3.45904	5.49044	6.14681	1.83094	5.29212	0.549408	2.96739	5.54254	6.80182	9.01421	7.30793	9.29192	13.0692	9.27746	14.2361	21.441	12.8095	1.14697	9.10972	2.69887	10.8467	4.23076	8.4595	5.14007	12.3312	4.38916	3.39148	1.57775	0.677293	3.29625
Class3	6.07669	5.03299	7.96962	3.56767	4.8246	5.89105	4.78678	1.43856	6.54271	3.32619	1.52263	1.82415	6.22037	4.1161	5.4707	2.22408	4.33892	2.6035	2.74214	3.42184	5.62848	6.48663	8.02594	8.51792	5.37229	10.3021	7.60942	5.87145	4.43552	3.3557	5.4865	4.95972	5.29749	4.83976	6.21805	3.32103	1.25174	1.76968	3.66623	3.44139
Class3	0.00905544	0	0.580316	0.116377	0.0176662	0	3.75E-09	0.0124724	0.00405722	0.155244	0	0.0167449	0.00787767	0.00407326	0.215847	0.00745827	0.0190717	0.050219	1.38358	2.17054	0.245012	0.097714	0.0853652	0.98814	0.015572	1.86913	4.9319	0	0	0	0.0954865	0.0800778	0.340625	0.231641	0.510822	0	0.1538	0.042972	0.0459117	0
Class3	0.272252	2.03847	4.49784	4.65052	0.771536	0.70244	1.21968	0.580373	0.239977	0	0.816385	0.380331	0.997749	1.03512	1.13149	0.725267	0.178194	0.0141232	1.58631	1.2371	1.77174	2.03785	2.88646	1.68398	0.606162	2.50279	1.24025	0.34227	0.0358233	0.633663	0.956762	2.4561	1.15576	0.826067	1.49784	0.475711	0.377467	1.17205	0.195132	0.239102
Class3	4.53526	1.73892	5.34681	5.25214	4.3105	4.19387	2.24672	2.37557	3.29595	2.72822	1.6237	1.78279	1.35983	2.56451	3.26494	2.31001	3.15752	3.44589	8.5642	5.17522	4.06291	4.86777	7.14089	5.69656	6.38083	5.53194	7.76084	3.79517	4.10481	1.58667	3.62085	5.34655	8.47087	8.55101	5.84602	4.80836	1.53257	4.65492	4.6682	9.37537
Class3	0.950374	0.6647	1.16703	0.555552	0.414194	0.225949	0.762264	0.999446	0.862721	0.937941	1.09331	1.05513	1.23224	0.716253	0.64906	0.919564	0.682549	0.6622	0.932602	1.45759	0.975785	1.40637	1.87529	1.82299	2.19603	0.692081	1.19489	0.392909	0.765735	1.26474	1.31656	1.29789	1.04216	0.707875	0.897403	0.949183	1.46062	1.39892	0.670885	0.938114
Class3	24.6245	18.988	24.7711	19.2846	25.8346	7.28985	16.9843	25.1699	23.5247	13.9233	19.9846	20.6296	19.0976	17.0079	17.375	16.6161	13.1117	14.0164	47.3343	39.9692	22.4565	27.2395	24.4252	38.44	16.455	26.5578	84.3615	19.2849	29.5794	17.7811	23.0278	19.394	40.1173	21.8657	28.2233	19.8074	18.2953	14.1644	16.7026	15.9815
Class3	6.55917	0.591139	1.10092	9.11043	13.9137	10.7946	3.89958	0.302367	10.6926	32.1059	0.716674	0.51966	8.78203	7.52049	7.63016	11.524	3.36129	39.9283	42.1891	40.1958	8.69004	19.1125	11.7819	10.4938	15.7749	26.2514	32.7439	28.096	0.584597	30.6641	41.8865	10.7064	27.334	7.41744	34.7918	6.11455	28.5588	27.0588	8.27715	0.642201
Class3	569.408	493.008	489.471	471.361	486.665	603.999	316.3	307.13	471.075	423.872	138.186	262.849	502.178	307.902	599.678	210.849	390.779	542.554	198.838	187.246	584.524	246.951	1002.1	640.734	528.46	626.328	622.107	98.002	170.911	130.113	124.737	159.772	126.367	245.708	200.872	176.533	184.072	212.264	187.726	196.976
Class3	0.536346	2.87808	5.13433	0.598014	1.02554	0.936271	0.676399	0.46375	0.613604	0.479012	0.667659	0.400034	4.34073	1.065	0.998361	0.254985	0.365784	0.324255	1.07892	0.901821	1.2251	6.44326	5.1921	1.90848	0.130761	2.97932	3.27809	1.25834	2.29678	0.567479	0.521869	0.601162	0.300449	0.505606	1.75333	0.415265	1.68895	1.49352	0.315586	0.0369865
Class3	0.177106	0.0341695	0.0284252	0.00854505	0.304135	0.588647	0.318241	0.0235517	0.228805	1.30533	0.00682822	0.0243986	0.579964	0.665068	1.19289	0	0.0824642	1.10327	1.92782	0.133638	2.86616	1.67086	2.14199	1.90776	1.62348	0.599768	0.170276	0.168396	0.00872558	0.685592	0.104247	8.95227	0.403967	1.0595	0.0370044	0.09784	0.0765613	0.0232603	0.176924	0.512547
Class3	3.71795	3.58519	2.91289	2.2995	1.96501	3.28085	3.0812	4.11101	3.66507	3.22319	3.71238	3.29278	3.41119	3.95073	3.91853	1.63286	4.336	2.94474	6.10285	7.32363	4.50561	3.69885	3.47011	3.5486	4.05654	2.8525	12.5391	2.206	2.69236	3.78996	3.71805	4.27831	4.75716	2.67123	2.93765	3.2139	3.17236	1.92771	1.86767	1.18948
Class3	34.7475	32.1118	25.3883	21.0425	20.6248	31.8774	35.6009	34.0709	33.2721	34.6819	27.9103	28.6742	34.2435	36.9602	36.1621	11.4581	29.4772	30.2235	53.8228	59.9742	31.7126	30.9569	34.0834	37.0828	35.73	37.0733	116.607	17.6395	29.6254	23.9655	27.1802	34.651	36.5347	31.0462	27.8477	31.8731	24.4513	16.8856	21.9449	16.6594
Class3	3.65761	1.75275	327.833	2.54794	12.3271	6.34427	0.973489	0.082673	121.059	0.130466	0.0548327	0.0563365	24.9206	2.47128	7.60385	0.0265368	0.0525644	0.752863	1808.03	1735.9	16.5012	456.069	130.053	68.4586	47.8493	77.6822	1893.86	1.45948	345.658	0.335392	0.417739	7.68328	5.16602	28.5834	612.775	865.478	5.99475	15.8298	0.449153	5.09739
Class3	322.001	49.5567	127.147	7.8214	6.68771	55.2005	51.1482	199.256	111.744	105.963	517.949	319.267	58.5345	85.8208	190.825	6.59531	109.65	297.177	706.107	234.397	338.558	1811.03	422.433	173.938	265.433	250.654	750.956	22.4975	613.741	13.626	90.1492	10.0705	541.757	253.218	68.3525	387.152	51.7773	19.6776	34.8202	20.96
Class3	14.5442	13.0794	9.44116	9.34866	12.9041	10.2467	9.79516	5.79283	8.20546	5.52414	4.24322	3.78514	7.95267	6.3828	7.28528	6.91122	8.80052	8.42268	11.0951	14.8213	9.18686	14.0324	13.0192	17.1123	9.45215	15.3238	15.2561	8.2452	10.3849	7.00356	7.25525	9.19586	11.8183	7.1406	9.67587	8.99201	5.89988	11.5468	6.48916	5.05365
Class3	2.75783	1.9171	2.35331	1.7561	2.89376	3.12903	3.0625	2.31595	2.42984	2.4726	3.37289	3.01076	3.4508	4.06618	3.67388	2.06341	2.43772	2.49514	8.66789	12.2853	3.69509	5.63605	5.9613	4.47562	5.05609	3.47662	22.8692	2.13815	3.66958	2.17477	2.31832	4.71177	4.77773	4.62434	3.56367	3.642	3.69578	1.88413	3.2251	1.42857
Class3	8.55961	2.7763	6.4909	8.20507	8.31512	4.18245	6.12633	6.42244	8.7208	5.90603	6.22462	5.85556	8.49536	3.59459	5.91379	6.12621	4.09991	4.47349	5.59362	9.95778	6.10099	8.74304	7.14156	11.6637	19.2855	7.25897	8.87506	5.32553	8.52278	2.34039	6.16925	5.14505	5.2332	8.54539	7.68627	8.77735	6.56735	7.10574	5.68359	5.89575
Class3	4.60415	8.01929	6.10902	5.52699	5.55739	5.86081	4.17567	4.17657	4.0974	6.30694	4.18344	4.25473	5.50408	6.66352	7.72996	6.7098	4.87098	7.54194	12.3859	7.71591	7.34542	9.80106	9.82641	5.75481	5.77683	5.37297	14.6656	3.40395	5.42393	4.51364	4.01339	5.1471	5.10241	5.45632	4.83568	3.30439	6.60728	8.89057	7.84708	6.03662
Class3	44.7109	49.8887	54.2378	49.5364	28.7038	64.9372	52.3148	20.0734	40.5989	57.9312	20.0257	22.57	50.3438	35.3899	53.9281	47.2677	68.761	54.3065	72.5431	51.1216	56.3641	47.4927	94.2924	88.1591	80.3295	65.8981	92.0169	17.8904	80.3027	25.9204	37.5738	53.1312	46.1235	62.2559	54.2279	38.8725	69.041	54.5623	58.7584	52.4372
Class3	6.8038	2.95308	4.4207	6.76885	1.80736	9.40018	6.21716	4.05141	7.80625	3.99967	4.84918	3.28503	5.25496	6.84097	8.37622	4.495	5.63525	3.6672	10.0767	11.6545	8.98588	14.2456	10.2918	7.70499	6.03547	5.33536	8.30987	2.06394	6.00141	12.708	4.34001	4.50788	6.39274	7.38183	4.41255	7.30456	6.51538	10.2552	4.12215	7.90467
Class3	0.837104	0.193597	0.69282	0.109488	0.32148	0.174759	1.75682	0.722655	0.0816777	0.20548	1.56509	0.424144	1.24491	0.0235023	1.10051	0.340705	0.0137511	0.0780664	0.712748	1.87124	1.73243	2.43851	1.30994	1.45052	1.79015	0.482634	1.37286	0.12054	0.984966	1.18554	0.457155	4.64603	0.541093	1.77361	0.896386	0.89736	1.45431	2.09538	0.157023	1.6637
Class3	4.21244	1.57904	3.22491	0.687289	1.34864	1.91987	2.2009	2.09164	2.89648	2.66541	2.4352	2.55995	1.6976	1.74921	3.35824	1.77738	2.9139	2.82623	2.56089	3.11178	3.65684	4.70182	5.57265	3.79073	4.82029	2.66915	2.73085	1.26128	1.54982	1.84976	1.76858	3.08556	2.19016	3.03665	2.30455	3.29922	3.15104	1.52745	2.62889	1.77377
Class3	115.471	103.677	95.0974	63.1901	59.3995	147.866	127.788	76.6707	110.177	113.183	69.8006	72.7379	107.65	105.387	127.163	84.8952	118.766	122.563	185.215	200.837	133.95	149.419	192.433	175.29	103.243	141.586	274.848	56.022	102.147	85.2387	74.6322	92.6405	119.655	144.51	130.157	115.662	79.7352	104.776	115.16	117.268
Class3	1.70171	0.0328761	0.403716	0.737624	0.800988	0.0188625	1.14134	1.88906	0.552904	0.123472	1.75726	2.45503	0.910883	0.415653	0.637899	0.242332	0.209159	0.103705	1.00812	1.06331	0.673123	1.7692	2.18528	1.00409	1.86686	1.27243	1.38116	0.320682	0.879348	0.347861	1.22879	0.846155	1.06381	0.621282	0.646288	1.01283	0.947969	0.867318	0.242165	0.63173
Class3	2.96415	0.603936	1.10833	2.26556	0.5099	0.556189	1.17338	0.153768	0.670935	0.0976713	0.0747382	0.1246	2.15198	0.080607	0.665581	0.630399	0.750663	0.232888	2.12189	1.19636	0.839656	0.8304	1.60607	1.20395	1.09477	1.9802	3.23761	0.529173	0.597056	0.387322	1.20293	0.150144	0.524443	0.62268	1.50182	0.6392	0.024494	1.03652	0.312018	0.83947
Class3	7.00725	7.21467	5.50871	8.4755	8.74288	3.44894	7.54144	5.12834	3.72951	2.32705	7.57205	4.69724	5.32176	7.84291	6.63742	4.06404	4.17223	6.51063	12.1968	10.614	9.1329	22.2407	13.1424	11.8703	7.39341	7.87295	9.45374	4.6066	14.5364	5.87752	7.35071	7.986	6.23041	7.319	9.15501	11.3451	7.67105	19.1664	6.57312	4.95386
Class3	0.96151	0.100333	0.335257	1.40497	4.89912	0.926165	0.798885	0.254653	2.85968	1.53162	0.478142	0.355325	1.90396	1.60799	1.75884	1.0781	2.80649	1.21585	4.73185	5.61983	1.48244	2.02845	3.59924	1.91512	2.83995	0.63972	11.0472	3.63763	0.23228	1.10339	0.668409	0.426545	2.28055	1.61664	2.24902	0.549608	0.287189	2.28565	0.753832	3.1692
Class3	0.254936	0.094601	0.269209	0.304577	0.148385	0.236715	0.183062	0.0574655	0.08947	0.14896	0.0750436	0.0822043	0.221102	0.340069	0.373199	0.0731653	0.14435	0.123345	0.342138	0.249568	1.35206	4.60942	4.13533	1.21041	0.0290523	0.425604	0.209112	0.307465	0.235824	0.0828756	0.293737	0.40694	0.0571664	0.221696	0.366833	0.461933	0.230075	0.274383	0.145403	0.0646425
Class3	7.3076	24.666	16.45	2.35239	2.63431	9.09216	7.08642	1.2212	2.84132	3.75228	4.15597	2.57373	4.91994	4.12106	6.12185	3.92502	2.27043	2.82121	5.52664	5.21006	6.4866	6.87407	9.0111	12.1637	1.91909	9.12053	11.0875	1.91849	1.99683	5.22312	4.95529	2.04159	1.87489	1.52471	7.24522	3.17485	0.763171	1.57777	2.04213	2.86944
Class3	2.04205	1.45754	2.85779	2.16269	2.06088	2.86283	1.28821	1.23194	1.08793	1.02395	1.19912	0.36923	0.953408	1.4472	2.35156	1.57478	2.37246	1.13282	1.90072	2.56767	3.32347	1.47983	6.54014	2.47975	2.25446	0.960312	3.46254	0.905741	0.618808	0.897251	0.785523	1.10054	3.1507	2.67949	0.878846	0.611926	0.727153	1.65695	0.893766	1.35759
Class3	3.58427	2.82217	2.2712	5.5387	2.64885	2.61078	2.14692	2.25307	5.8311	4.61421	1.52597	1.75645	3.27902	5.4863	4.82725	3.11188	4.05895	3.92541	5.78081	8.09911	4.78451	5.61867	6.55401	5.26226	4.88569	2.57168	10.2722	1.69421	3.98984	2.54036	2.41694	4.76549	5.0136	7.63004	2.31745	3.32757	3.27785	1.65113	2.12709	1.41989
Class3	1.81606	1.0433	0.790992	1.23378	1.39478	1.76116	1.06229	0.823597	1.38338	1.05768	0.473076	0.844919	1.61157	1.56198	1.3302	0.557442	1.07616	1.47692	3.37636	5.17699	1.33497	2.4243	1.47574	1.66441	1.31359	0.894335	3.95832	1.12286	1.56067	1.08024	0.678513	2.96119	1.8087	2.59924	1.41394	2.50536	1.94961	1.39554	2.27876	0.964037
Class3	5.65524	3.77232	6.5694	11.9164	4.1809	8.89896	3.07609	1.37296	4.42174	2.42359	1.08946	1.27856	3.5456	1.15223	4.39312	1.89302	1.47916	2.45093	5.56224	4.44007	5.86196	6.31462	9.10232	6.41775	3.28148	4.08653	4.13009	4.22457	3.27295	3.83943	4.40226	1.33287	1.74683	3.32652	2.92038	7.93196	1.91275	1.94407	2.04245	4.12467
Class3	1.32248	1.6576	1.65431	6.75669	0.905151	1.95344	4.22298	2.28113	2.17585	1.79669	2.13223	2.30101	2.5573	1.35222	3.15512	1.5679	1.57491	2.02027	2.06797	4.56889	2.77751	4.7672	4.99875	4.48769	5.88698	1.68824	2.76874	1.22335	2.0568	1.03101	1.16966	1.23369	4.00813	3.5638	2.16116	3.20589	0.594735	4.05191	3.23219	6.62122
Class3	85.4067	110.679	63.5503	119.894	56.2526	84.58	63.5384	69.6086	73.0562	95.1511	52.9427	58.6574	67.0776	81.3996	96.1165	71.5529	70.7854	101.201	96.8796	87.7346	113.521	82.5527	155.459	98.011	92.513	68.7275	218.5	28.6668	66.2314	23.0523	21.3107	41.7137	69.7755	87.6458	43.0042	45.0066	38.208	52.8066	53.8323	53.7885
Class3	12.9955	15.2725	12.2319	6.768	10.7999	15.4293	9.44638	9.97082	17.2793	18.2271	11.0891	12.3129	8.09977	13.8386	14.1219	5.2931	11.2764	12.2303	40.0041	37.3028	12.4849	12.561	14.6949	16.5085	12.0673	17.6176	74.821	15.6954	11.732	9.20034	15.6995	18.3603	17.734	15.6487	17.0835	12.55	11.7271	7.68309	10.8969	12.0017
Class3	219.612	251.475	173.642	157.606	177.163	147.488	244.266	162.719	217.115	229.026	159.554	112.733	237.845	169.837	275.115	191.163	199.718	391.011	141.618	114.461	273.288	120.006	442.414	312.479	252.206	252.321	314.446	67.686	79.2057	63.119	58.719	39.1054	152.337	133.323	131.18	95.8447	132.35	99.9206	126.778	120.001
Class3	4.98179	4.00503	5.26889	2.94352	3.00839	2.04786	10.9405	6.7328	6.49993	8.57862	10.1206	5.74492	5.24698	5.9529	5.64997	6.61541	2.01853	5.28656	13.9254	10.2067	6.83379	10.1622	6.1414	8.5219	8.13243	11.236	16.2184	5.54772	8.17823	3.54712	10.6892	7.28277	12.5133	4.44578	13.1553	4.16265	4.31488	6.3023	4.17451	5.34732
Class3	14.2753	9.56882	22.0884	9.59592	2.63595	11.0023	6.66242	1.32079	3.43663	6.55434	2.61582	2.31893	7.35815	4.73767	5.63196	6.95885	2.73255	6.12668	8.50554	7.97777	6.4543	20.9302	15.5377	12.9029	5.55647	28.0822	10.5221	3.17776	15.053	4.86758	20.5194	5.32536	5.65441	3.40326	15.6046	5.21303	1.04346	7.00848	4.15728	15.0516
